country,denomination,currency,year_start,year_end,mass_g,diameter_mm,thickness_mm,hole_mm,color_hint,notes,metal_1,pct_1,metal_2,pct_2,metal_3,pct_3,composition_source
United States,Dime,USD,2001,2001,2.2378,17.8113,1.4172,0.0,silver,Cu-Ni clad [aug],copper,0.91366,nickel,0.08634,none,0.0,augmented
United States,Quarter,USD,1995,1997,5.6652,24.2764,1.7944,0.0,silver,Cu-Ni clad; designs vary [aug],copper,0.909054,nickel,0.090946,none,0.0,augmented
United States,Half Dollar,USD,1999,2005,11.1056,30.0713,2.049,0.0,silver,Cu-Ni clad [aug],copper,0.928056,nickel,0.071944,none,0.0,augmented
United States,Dollar,USD,1996,1996,7.9309,26.375,1.9637,0.0,gold,Susan B. Anthony Cu-Ni [aug],copper,0.692014,zinc,0.307986,none,0.0,augmented
United States,Cent,USD,1995,1997,2.4979,18.8909,1.5173,0.0,copper,Wheat/MM/Lincoln types vary [aug],unknown,1.0,none,0.0,none,0.0,augmented
United States,Nickel,USD,2002,2002,5.0427,21.115,1.9585,0.0,silver,,copper,0.754861,nickel,0.245139,none,0.0,augmented
United States,Dime,USD,1995,1995,2.2517,18.0115,1.3219,0.0,silver,Cu-Ni clad [aug],copper,0.905721,nickel,0.094279,none,0.0,augmented
United States,Quarter,USD,1996,1996,5.8801,24.0691,1.6156,0.0,silver,Cu-Ni clad; designs vary [aug],copper,0.914311,nickel,0.085689,none,0.0,augmented
United States,Half Dollar,USD,2002,2002,11.4267,30.8545,2.0894,0.0,silver,Cu-Ni clad [aug],copper,0.917113,nickel,0.082887,none,0.0,augmented
United States,Dollar,USD,2000,2000,7.9993,26.328,1.9575,0.0,gold,Sacagawea Mn-brass [aug],copper,0.703594,zinc,0.296406,none,0.0,augmented
United States,Cent,USD,2004,2004,2.5147,19.1005,1.4861,0.0,copper,Wheat/MM/Lincoln types vary [aug],unknown,1.0,none,0.0,none,0.0,augmented
United States,Nickel,USD,2005,2005,5.1079,21.2117,1.9964,0.0,silver,,copper,0.745278,nickel,0.254722,none,0.0,augmented
United States,Dime,USD,2002,2002,2.2522,17.7655,1.3723,0.0,silver,Cu-Ni clad [aug],copper,0.906121,nickel,0.093879,none,0.0,augmented
United States,Quarter,USD,2000,2006,5.6038,24.657,1.7956,0.0,silver,Cu-Ni clad; designs vary [aug],copper,0.942671,nickel,0.057329,none,0.0,augmented
United States,Half Dollar,USD,2003,2003,11.3285,30.5008,2.1659,0.0,silver,Cu-Ni clad [aug],copper,0.912813,nickel,0.087187,none,0.0,augmented
United States,Dollar,USD,2000,2000,8.0747,26.4227,2.1345,0.0,gold,Sacagawea Mn-brass [aug],copper,0.698856,zinc,0.301144,none,0.0,augmented
United States,Cent,USD,2003,2003,2.545,19.2049,1.5178,0.0,copper,Wheat/MM/Lincoln types vary [aug],unknown,1.0,none,0.0,none,0.0,augmented
United States,Nickel,USD,2002,2004,5.0252,21.3698,1.878,0.0,silver,,copper,0.750285,nickel,0.249715,none,0.0,augmented
United States,Dime,USD,1998,2002,2.349,17.801,1.3568,0.0,silver,Cu-Ni clad [aug],copper,0.914595,nickel,0.085405,none,0.0,augmented
United States,Quarter,USD,2000,2000,5.7041,24.6497,1.8133,0.0,silver,Cu-Ni clad; designs vary [aug],copper,0.93138,nickel,0.06862,none,0.0,augmented
United States,Half Dollar,USD,2000,2000,11.3854,29.7988,2.128,0.0,silver,Cu-Ni clad [aug],copper,0.90998,nickel,0.09002,none,0.0,augmented
United States,Dollar,USD,2004,2004,7.8884,26.4811,2.0019,0.0,gold,Sacagawea Mn-brass [aug],copper,0.695232,zinc,0.304768,none,0.0,augmented
United States,Cent,USD,2006,2006,2.4222,18.7987,1.5205,0.0,copper,Wheat/MM/Lincoln types vary [aug],unknown,1.0,none,0.0,none,0.0,augmented
United States,Nickel,USD,2005,2005,4.9904,21.4521,1.8985,0.0,silver,,copper,0.75545,nickel,0.24455,none,0.0,augmented
United States,Dime,USD,2005,2005,2.2865,18.0072,1.3494,0.0,silver,Cu-Ni clad [aug],copper,0.897594,nickel,0.102406,none,0.0,augmented
United States,Quarter,USD,2003,2003,5.6055,24.244,1.7535,0.0,silver,Cu-Ni clad; designs vary [aug],copper,0.91705,nickel,0.08295,none,0.0,augmented
United States,Half Dollar,USD,2003,2003,10.8053,31.1857,2.1405,0.0,silver,Cu-Ni clad [aug],copper,0.922538,nickel,0.077462,none,0.0,augmented
United States,Dollar,USD,2000,2000,8.0051,26.7009,1.961,0.0,gold,Sacagawea Mn-brass [aug],copper,0.690376,zinc,0.309624,none,0.0,augmented
United States,Cent,USD,2005,2005,2.4342,18.679,1.4704,0.0,copper,Wheat/MM/Lincoln types vary [aug],unknown,1.0,none,0.0,none,0.0,augmented
United States,Nickel,USD,1998,2000,5.12,21.2956,1.961,0.0,silver,,copper,0.747446,nickel,0.252554,none,0.0,augmented
United States,Dime,USD,2007,2007,2.2966,17.7779,1.351,0.0,silver,Cu-Ni clad [aug],copper,0.9345,nickel,0.0655,none,0.0,augmented
United States,Quarter,USD,1999,1999,5.8074,23.9044,1.7162,0.0,silver,Cu-Ni clad; designs vary [aug],copper,0.931412,nickel,0.068588,none,0.0,augmented
United States,Half Dollar,USD,2003,2007,11.4911,30.7656,2.0939,0.0,silver,Cu-Ni clad [aug],copper,0.89704,nickel,0.10296,none,0.0,augmented
United States,Dollar,USD,2004,2008,7.9076,26.5478,1.9189,0.0,gold,Sacagawea Mn-brass [aug],copper,0.692147,zinc,0.307853,none,0.0,augmented
United States,Cent,USD,1999,2005,2.5261,18.8407,1.4953,0.0,copper,Wheat/MM/Lincoln types vary [aug],unknown,1.0,none,0.0,none,0.0,augmented
United States,Nickel,USD,2002,2002,5.0226,21.5478,1.9399,0.0,silver,,copper,0.754719,nickel,0.245281,none,0.0,augmented
United States,Dime,USD,2002,2002,2.2639,18.0201,1.4008,0.0,silver,Cu-Ni clad [aug],copper,0.935902,nickel,0.064098,none,0.0,augmented
United States,Quarter,USD,2008,2008,5.6729,24.3044,1.8606,0.0,silver,Cu-Ni clad; designs vary [aug],copper,0.92066,nickel,0.07934,none,0.0,augmented
United States,Half Dollar,USD,2004,2004,11.1641,30.7632,2.173,0.0,silver,Cu-Ni clad [aug],copper,0.916758,nickel,0.083242,none,0.0,augmented
United States,Dollar,USD,2002,2002,8.0917,26.5745,2.0584,0.0,gold,Sacagawea Mn-brass [aug],copper,0.709878,zinc,0.290122,none,0.0,augmented
United States,Cent,USD,2002,2002,2.5561,19.2778,1.5347,0.0,copper,Wheat/MM/Lincoln types vary [aug],unknown,1.0,none,0.0,none,0.0,augmented
United States,Nickel,USD,2001,2001,5.1731,21.3237,1.9274,0.0,silver,,copper,0.740482,nickel,0.259518,none,0.0,augmented
United States,Dime,USD,2007,2007,2.2443,17.8626,1.3193,0.0,silver,Cu-Ni clad [aug],copper,0.90593,nickel,0.09407,none,0.0,augmented
United States,Quarter,USD,2003,2003,5.6671,24.4648,1.8093,0.0,silver,Cu-Ni clad; designs vary [aug],copper,0.904804,nickel,0.095196,none,0.0,augmented
United States,Half Dollar,USD,2004,2006,11.3582,29.9595,2.1893,0.0,silver,Cu-Ni clad [aug],copper,0.914904,nickel,0.085096,none,0.0,augmented
United States,Dollar,USD,2007,2007,7.9948,26.5333,1.9754,0.0,gold,Sacagawea Mn-brass [aug],copper,0.696625,zinc,0.303375,none,0.0,augmented
United States,Cent,USD,2002,2002,2.4293,19.2384,1.3951,0.0,copper,Wheat/MM/Lincoln types vary [aug],unknown,1.0,none,0.0,none,0.0,augmented
United States,Nickel,USD,2008,2008,4.9288,21.3344,1.9615,0.0,silver,,copper,0.765471,nickel,0.234529,none,0.0,augmented
United States,Dime,USD,2006,2006,2.2805,17.8214,1.3835,0.0,silver,Cu-Ni clad [aug],copper,0.922511,nickel,0.077489,none,0.0,augmented
United States,Quarter,USD,2008,2008,5.7922,24.1767,1.791,0.0,silver,Cu-Ni clad; designs vary [aug],copper,0.91834,nickel,0.08166,none,0.0,augmented
United States,Half Dollar,USD,2008,2010,11.182,30.7412,2.1651,0.0,silver,Cu-Ni clad [aug],copper,0.924558,nickel,0.075442,none,0.0,augmented
United States,Dollar,USD,2005,2005,8.2265,26.1632,1.9153,0.0,gold,Sacagawea Mn-brass [aug],copper,0.703992,zinc,0.296008,none,0.0,augmented
United States,Cent,USD,2012,2012,2.4745,18.8232,1.5603,0.0,copper,Wheat/MM/Lincoln types vary [aug],unknown,1.0,none,0.0,none,0.0,augmented
United States,Nickel,USD,2011,2011,4.9574,20.6534,1.9429,0.0,silver,,copper,0.736472,nickel,0.263528,none,0.0,augmented
United States,Dime,USD,2006,2006,2.2656,18.0916,1.2904,0.0,silver,Cu-Ni clad [aug],copper,0.931556,nickel,0.068444,none,0.0,augmented
United States,Quarter,USD,2006,2006,5.6706,24.06,1.7697,0.0,silver,Cu-Ni clad; designs vary [aug],copper,0.909717,nickel,0.090283,none,0.0,augmented
United States,Half Dollar,USD,2008,2014,11.3393,30.9221,2.177,0.0,silver,Cu-Ni clad [aug],copper,0.915799,nickel,0.084201,none,0.0,augmented
United States,Dollar,USD,2003,2003,8.0558,26.3967,2.0044,0.0,gold,Sacagawea Mn-brass [aug],copper,0.709256,zinc,0.290744,none,0.0,augmented
United States,Cent,USD,2011,2011,2.4852,19.1182,1.4234,0.0,copper,Wheat/MM/Lincoln types vary [aug],unknown,1.0,none,0.0,none,0.0,augmented
United States,Nickel,USD,2006,2006,4.9951,21.6159,1.9338,0.0,silver,,copper,0.750511,nickel,0.249489,none,0.0,augmented
United States,Dime,USD,2006,2008,2.2234,17.7956,1.354,0.0,silver,Cu-Ni clad [aug],copper,0.926699,nickel,0.073301,none,0.0,augmented
United States,Quarter,USD,2014,2014,5.5071,24.7526,1.766,0.0,silver,Cu-Ni clad; designs vary [aug],copper,0.915579,nickel,0.084421,none,0.0,augmented
United States,Half Dollar,USD,2005,2009,11.2827,30.9393,2.2991,0.0,silver,Cu-Ni clad [aug],copper,0.901357,nickel,0.098643,none,0.0,augmented
United States,Dollar,USD,2005,2005,8.078,26.5097,1.951,0.0,gold,Native American $1 [aug],copper,0.694976,zinc,0.305024,none,0.0,augmented
United States,Cent,USD,2005,2009,2.4883,19.052,1.5563,0.0,copper,Wheat/MM/Lincoln types vary [aug],unknown,1.0,none,0.0,none,0.0,augmented
United States,Nickel,USD,2009,2009,5.0654,21.2463,1.8668,0.0,silver,Synthetic augmentation (no note in source row),copper,0.753643,nickel,0.246357,none,0.0,augmented
United States,Dime,USD,2005,2005,2.3303,17.9572,1.3533,0.0,silver,Cu-Ni clad [aug],copper,0.929415,nickel,0.070585,none,0.0,augmented
United States,Quarter,USD,2013,2013,5.6333,24.3603,1.7742,0.0,silver,Cu-Ni clad; designs vary [aug],copper,0.918754,nickel,0.081246,none,0.0,augmented
United States,Half Dollar,USD,2006,2006,11.2301,30.9403,2.0415,0.0,silver,Cu-Ni clad [aug],copper,0.916042,nickel,0.083958,none,0.0,augmented
United States,Dollar,USD,2015,2015,8.3636,26.4779,2.0028,0.0,gold,Native American $1 [aug],copper,0.708131,zinc,0.291869,none,0.0,augmented
United States,Cent,USD,2006,2008,2.5247,18.9311,1.4235,0.0,copper,Wheat/MM/Lincoln types vary [aug],unknown,1.0,none,0.0,none,0.0,augmented
United States,Nickel,USD,2012,2012,4.9301,20.8093,1.8857,0.0,silver,Synthetic augmentation (no note in source row),copper,0.752491,nickel,0.247509,none,0.0,augmented
United States,Dime,USD,2010,2010,2.3614,17.8762,1.4357,0.0,silver,Cu-Ni clad [aug],copper,0.921469,nickel,0.078531,none,0.0,augmented
United States,Quarter,USD,2016,2016,5.6609,24.2454,1.9073,0.0,silver,Cu-Ni clad; designs vary [aug],copper,0.917225,nickel,0.082775,none,0.0,augmented
United States,Half Dollar,USD,2006,2006,11.103,30.6426,2.183,0.0,silver,Cu-Ni clad [aug],copper,0.909458,nickel,0.090542,none,0.0,augmented
United States,Dollar,USD,2013,2019,7.9102,26.341,1.9868,0.0,gold,Native American $1 [aug],copper,0.70563,zinc,0.29437,none,0.0,augmented
United States,Cent,USD,2012,2014,2.4883,18.77,1.4744,0.0,copper,Wheat/MM/Lincoln types vary [aug],unknown,1.0,none,0.0,none,0.0,augmented
United States,Nickel,USD,2008,2012,4.9563,21.324,1.9082,0.0,silver,Synthetic augmentation (no note in source row),copper,0.747733,nickel,0.252267,none,0.0,augmented
United States,Dime,USD,2016,2016,2.3294,17.9802,1.3909,0.0,silver,Cu-Ni clad [aug],copper,0.91927,nickel,0.08073,none,0.0,augmented
United States,Quarter,USD,2010,2010,5.6346,24.4705,1.6667,0.0,silver,Cu-Ni clad; designs vary [aug],copper,0.918381,nickel,0.081619,none,0.0,augmented
United States,Half Dollar,USD,2011,2011,11.4162,30.3846,2.138,0.0,silver,Cu-Ni clad [aug],copper,0.908896,nickel,0.091104,none,0.0,augmented
United States,Dollar,USD,2013,2013,8.2709,26.5372,2.1945,0.0,gold,Native American $1 [aug],copper,0.698032,zinc,0.301968,none,0.0,augmented
United States,Cent,USD,2014,2014,2.5855,19.3316,1.5558,0.0,copper,Wheat/MM/Lincoln types vary [aug],unknown,1.0,none,0.0,none,0.0,augmented
United States,Nickel,USD,2012,2012,5.0239,21.321,2.0028,0.0,silver,,copper,0.748307,nickel,0.251693,none,0.0,augmented
United States,Dime,USD,2013,2013,2.3016,17.7751,1.3853,0.0,silver,Cu-Ni clad [aug],copper,0.910771,nickel,0.089229,none,0.0,augmented
United States,Quarter,USD,2009,2009,5.4607,24.2899,1.7253,0.0,silver,Cu-Ni clad; designs vary [aug],copper,0.911864,nickel,0.088136,none,0.0,augmented
United States,Half Dollar,USD,2014,2014,11.546,30.7013,2.1745,0.0,silver,Cu-Ni clad [aug],copper,0.907577,nickel,0.092423,none,0.0,augmented
United States,Dollar,USD,2008,2008,8.1778,26.2622,2.0203,0.0,gold,Native American $1 [aug],copper,0.709499,zinc,0.290501,none,0.0,augmented
United States,Cent,USD,2012,2012,2.531,19.1257,1.4851,0.0,copper,Wheat/MM/Lincoln types vary [aug],unknown,1.0,none,0.0,none,0.0,augmented
United States,Nickel,USD,2011,2015,5.1804,21.2386,1.9318,0.0,silver,,copper,0.755405,nickel,0.244595,none,0.0,augmented
United States,Dime,USD,2009,2009,2.2668,18.1021,1.3807,0.0,silver,Cu-Ni clad [aug],copper,0.910601,nickel,0.089399,none,0.0,augmented
United States,Quarter,USD,2017,2017,5.5957,24.0561,1.7511,0.0,silver,Cu-Ni clad; designs vary [aug],copper,0.92574,nickel,0.07426,none,0.0,augmented
United States,Half Dollar,USD,2013,2013,11.4667,30.7287,2.1757,0.0,silver,Cu-Ni clad [aug],copper,0.927332,nickel,0.072668,none,0.0,augmented
United States,Dollar,USD,2007,2013,8.2446,26.5835,2.0679,0.0,gold,Native American $1 [aug],copper,0.714772,zinc,0.285228,none,0.0,augmented
United States,Cent,USD,2018,2022,2.4666,18.824,1.5854,0.0,copper,Wheat/MM/Lincoln types vary [aug],unknown,1.0,none,0.0,none,0.0,augmented
United States,Nickel,USD,2020,2020,4.9173,21.209,2.0008,0.0,silver,,copper,0.74993,nickel,0.25007,none,0.0,augmented
United States,Dime,USD,2011,2017,2.3553,17.852,1.3618,0.0,silver,Cu-Ni clad [aug],copper,0.918137,nickel,0.081863,none,0.0,augmented
United States,Quarter,USD,2011,2015,5.7551,24.3345,1.7466,0.0,silver,Cu-Ni clad; designs vary [aug],copper,0.91756,nickel,0.08244,none,0.0,augmented
United States,Half Dollar,USD,2013,2017,11.2831,30.9138,2.229,0.0,silver,Cu-Ni clad [aug],copper,0.903269,nickel,0.096731,none,0.0,augmented
United States,Dollar,USD,2013,2017,7.8972,26.43,1.9442,0.0,gold,Native American $1 [aug],copper,0.707286,zinc,0.292714,none,0.0,augmented
United States,Cent,USD,2017,2017,2.5144,19.1683,1.5399,0.0,copper,Wheat/MM/Lincoln types vary [aug],unknown,1.0,none,0.0,none,0.0,augmented
United States,Nickel,USD,2021,2021,4.9688,21.3651,1.8726,0.0,silver,,copper,0.742033,nickel,0.257967,none,0.0,augmented
United States,Dime,USD,2015,2015,2.2188,18.0005,1.3815,0.0,silver,Cu-Ni clad [aug],copper,0.905259,nickel,0.094741,none,0.0,augmented
United States,Quarter,USD,2016,2018,5.7394,24.4925,1.7364,0.0,silver,Cu-Ni clad; designs vary [aug],copper,0.917345,nickel,0.082655,none,0.0,augmented
United States,Half Dollar,USD,2013,2015,11.5023,30.4182,2.1058,0.0,silver,Cu-Ni clad [aug],copper,0.932303,nickel,0.067697,none,0.0,augmented
United States,Dollar,USD,2019,2023,7.924,26.77,1.9437,0.0,gold,Native American $1 [aug],copper,0.697515,zinc,0.302485,none,0.0,augmented
United States,Cent,USD,2014,2014,2.4997,18.7967,1.5532,0.0,copper,Wheat/MM/Lincoln types vary [aug],unknown,1.0,none,0.0,none,0.0,augmented
United States,Nickel,USD,2022,2022,5.1296,21.2441,1.9383,0.0,silver,,copper,0.762029,nickel,0.237971,none,0.0,augmented
United States,Dime,USD,2018,2018,2.1838,18.1383,1.3753,0.0,silver,Cu-Ni clad [aug],copper,0.926431,nickel,0.073569,none,0.0,augmented
United States,Quarter,USD,2020,2020,5.5594,24.3779,1.7924,0.0,silver,Cu-Ni clad; designs vary [aug],copper,0.908639,nickel,0.091361,none,0.0,augmented
United States,Half Dollar,USD,2012,2012,11.2315,30.755,2.1251,0.0,silver,Cu-Ni clad [aug],copper,0.910125,nickel,0.089875,none,0.0,augmented
United States,Dollar,USD,2012,2012,7.9403,26.6777,1.968,0.0,gold,Native American $1 [aug],copper,0.698629,zinc,0.301371,none,0.0,augmented
United States,Cent,USD,2016,2016,2.5954,18.9159,1.475,0.0,copper,Wheat/MM/Lincoln types vary [aug],unknown,1.0,none,0.0,none,0.0,augmented
United States,Nickel,USD,2016,2016,5.0784,21.2847,1.9149,0.0,silver,,copper,0.757576,nickel,0.242424,none,0.0,augmented
United States,Dime,USD,2012,2016,2.2185,17.777,1.353,0.0,silver,Cu-Ni clad [aug],copper,0.914083,nickel,0.085917,none,0.0,augmented
United States,Quarter,USD,2022,2022,5.7156,24.263,1.6691,0.0,silver,Cu-Ni clad; designs vary [aug],copper,0.915673,nickel,0.084327,none,0.0,augmented
United States,Half Dollar,USD,2011,2015,11.5242,30.3077,2.1938,0.0,silver,Cu-Ni clad [aug],copper,0.918862,nickel,0.081138,none,0.0,augmented
United States,Dollar,USD,2023,2023,8.1737,26.5575,1.9863,0.0,gold,Native American $1 [aug],copper,0.702123,zinc,0.297877,none,0.0,augmented
United States,Cent,USD,2016,2016,2.5179,18.8301,1.4792,0.0,copper,Wheat/MM/Lincoln types vary [aug],unknown,1.0,none,0.0,none,0.0,augmented
United States,Nickel,USD,2017,2017,5.0371,21.3378,1.8796,0.0,silver,,copper,0.746963,nickel,0.253037,none,0.0,augmented
United States,Dime,USD,2019,2025,2.3006,17.8817,1.3727,0.0,silver,Cu-Ni clad [aug],copper,0.914588,nickel,0.085412,none,0.0,augmented
United States,Quarter,USD,2020,2024,5.6043,23.9341,1.8353,0.0,silver,Cu-Ni clad; designs vary [aug],copper,0.922813,nickel,0.077187,none,0.0,augmented
United States,Half Dollar,USD,2023,2023,11.6442,30.2387,2.142,0.0,silver,Cu-Ni clad [aug],copper,0.92055,nickel,0.07945,none,0.0,augmented
United States,Dollar,USD,2023,2023,8.2006,26.7981,1.995,0.0,gold,Native American $1 [aug],copper,0.690295,zinc,0.309705,none,0.0,augmented
United States,Cent,USD,2019,2023,2.5245,19.3362,1.4719,0.0,copper,Wheat/MM/Lincoln types vary [aug],unknown,1.0,none,0.0,none,0.0,augmented
United States,Nickel,USD,2023,2023,4.9007,21.224,1.96,0.0,silver,Synthetic augmentation (no note in source row),copper,0.747545,nickel,0.252455,none,0.0,augmented
United States,Dime,USD,2020,2020,2.2355,17.9617,1.3365,0.0,silver,Cu-Ni clad [aug],copper,0.913787,nickel,0.086213,none,0.0,augmented
United States,Quarter,USD,2025,2025,5.527,24.2076,1.7553,0.0,silver,Cu-Ni clad; designs vary [aug],copper,0.908756,nickel,0.091244,none,0.0,augmented
United States,Half Dollar,USD,2017,2017,11.1851,31.0541,2.1997,0.0,silver,Cu-Ni clad [aug],copper,0.916325,nickel,0.083675,none,0.0,augmented
United States,Dollar,USD,2015,2015,8.5107,26.5503,2.0398,0.0,gold,Native American $1 [aug],copper,0.700856,zinc,0.299144,none,0.0,augmented
United States,Cent,USD,2016,2016,2.5337,19.4154,1.429,0.0,copper,Wheat/MM/Lincoln types vary [aug],unknown,1.0,none,0.0,none,0.0,augmented
United States,Nickel,USD,2020,2020,4.765,21.3046,2.0173,0.0,silver,Synthetic augmentation (no note in source row),copper,0.763232,nickel,0.236768,none,0.0,augmented
United States,Dime,USD,2016,2016,2.3192,17.554,1.2886,0.0,silver,Cu-Ni clad [aug],copper,0.913146,nickel,0.086854,none,0.0,augmented
United States,Quarter,USD,2024,2024,5.7581,24.4058,1.7212,0.0,silver,Cu-Ni clad; designs vary [aug],copper,0.916354,nickel,0.083646,none,0.0,augmented
United States,Half Dollar,USD,2017,2017,11.4259,30.6848,2.1329,0.0,silver,Cu-Ni clad [aug],copper,0.918395,nickel,0.081605,none,0.0,augmented
United States,Dollar,USD,2021,2026,8.0698,26.3286,2.0314,0.0,gold,Native American $1 [aug],copper,0.702218,zinc,0.297782,none,0.0,augmented
United States,Cent,USD,2023,2023,2.4746,18.7365,1.5375,0.0,copper,Wheat/MM/Lincoln types vary [aug],unknown,1.0,none,0.0,none,0.0,augmented
United States,Nickel,USD,2024,2026,4.9125,20.9992,1.8486,0.0,silver,,copper,0.758247,nickel,0.241753,none,0.0,augmented
United States,Dime,USD,2021,2021,2.2558,18.1674,1.3767,0.0,silver,Cu-Ni clad [aug],copper,0.920552,nickel,0.079448,none,0.0,augmented
United States,Quarter,USD,2017,2017,5.4606,24.1924,1.8101,0.0,silver,Cu-Ni clad; designs vary [aug],copper,0.913769,nickel,0.086231,none,0.0,augmented
United States,Half Dollar,USD,2017,2021,11.4377,30.661,2.0986,0.0,silver,Cu-Ni clad [aug],copper,0.894123,nickel,0.105877,none,0.0,augmented
United States,Dollar,USD,2018,2018,8.0609,26.4979,1.9722,0.0,gold,Native American $1 [aug],copper,0.700349,zinc,0.299651,none,0.0,augmented
United States,Cent,USD,2021,2021,2.5008,19.6558,1.5269,0.0,copper,Wheat/MM/Lincoln types vary [aug],unknown,1.0,none,0.0,none,0.0,augmented
United States,Nickel,USD,2025,2025,4.7842,21.2169,2.0302,0.0,silver,,copper,0.763392,nickel,0.236608,none,0.0,augmented
United States,Dime,USD,2016,2020,2.1872,18.1132,1.381,0.0,silver,Cu-Ni clad [aug],copper,0.91252,nickel,0.08748,none,0.0,augmented
United States,Quarter,USD,2021,2023,5.4638,23.8958,1.7114,0.0,silver,Cu-Ni clad; designs vary [aug],copper,0.906872,nickel,0.093128,none,0.0,augmented
United States,Half Dollar,USD,2023,2023,11.1421,30.683,2.0953,0.0,silver,Cu-Ni clad [aug],copper,0.891505,nickel,0.108495,none,0.0,augmented
United States,Dollar,USD,2015,2021,8.0035,27.0108,1.9792,0.0,gold,Native American $1 [aug],copper,0.705604,zinc,0.294396,none,0.0,augmented
United States,Cent,USD,2026,2026,2.5602,19.1615,1.5175,0.0,copper,Wheat/MM/Lincoln types vary [aug],unknown,1.0,none,0.0,none,0.0,augmented
United States,Nickel,USD,2026,2026,5.0171,21.4879,1.9149,0.0,silver,Synthetic augmentation (no note in source row),copper,0.75094,nickel,0.24906,none,0.0,augmented
United States,Dime,USD,2026,2026,2.2923,17.7466,1.3205,0.0,silver,Cu-Ni clad [aug],copper,0.917373,nickel,0.082627,none,0.0,augmented
United States,Quarter,USD,2025,2025,5.7976,24.019,1.7706,0.0,silver,Cu-Ni clad; designs vary [aug],copper,0.924023,nickel,0.075977,none,0.0,augmented
United States,Half Dollar,USD,2023,2026,11.2334,30.1833,2.1952,0.0,silver,Cu-Ni clad [aug],copper,0.925316,nickel,0.074684,none,0.0,augmented
United States,Dollar,USD,2026,2026,8.0089,26.2321,2.1135,0.0,gold,Native American $1 [aug],copper,0.697298,zinc,0.302702,none,0.0,augmented
United States,Cent,USD,2026,2026,2.5136,18.9987,1.54,0.0,copper,Wheat/MM/Lincoln types vary [aug],unknown,1.0,none,0.0,none,0.0,augmented
United States,Nickel,USD,2026,2026,4.811,21.3177,2.0065,0.0,silver,,copper,0.757091,nickel,0.242909,none,0.0,augmented
United States,Dime,USD,2026,2026,2.2312,17.8787,1.2699,0.0,silver,Cu-Ni clad [aug],copper,0.916373,nickel,0.083627,none,0.0,augmented
United States,Quarter,USD,2021,2021,5.604,24.1922,1.7494,0.0,silver,Cu-Ni clad; designs vary [aug],copper,0.908627,nickel,0.091373,none,0.0,augmented
United States,Half Dollar,USD,2025,2025,11.4692,30.5988,2.2151,0.0,silver,Cu-Ni clad [aug],copper,0.930688,nickel,0.069312,none,0.0,augmented
United States,Dollar,USD,2026,2026,8.0555,26.7066,1.9987,0.0,gold,Native American $1 [aug],copper,0.695272,zinc,0.304728,none,0.0,augmented
Austria,1 cent,EUR,2003,2026,3.029,16.1513,1.5874,0.0,copper,Euro standard specs [aug],unknown,1.0,none,0.0,none,0.0,augmented
Austria,2 cent,EUR,1996,2023,4.0142,19.209,1.6789,0.0,copper,Euro standard specs [aug],unknown,1.0,none,0.0,none,0.0,augmented
Austria,5 cent,EUR,1999,2026,3.0769,21.4961,1.7267,0.0,copper,Euro standard specs [aug],unknown,1.0,none,0.0,none,0.0,augmented
Austria,10 cent,EUR,1999,2022,4.0295,20.14,1.9819,0.0,gold,Euro standard specs [aug],copper,0.691447,zinc,0.308553,none,0.0,augmented
Austria,20 cent,EUR,1995,2024,5.0026,22.2018,2.177,0.0,gold,Euro standard specs [aug],copper,0.700999,zinc,0.299001,none,0.0,augmented
Austria,50 cent,EUR,2000,2025,8.4724,24.2828,2.5027,0.0,gold,Euro standard specs [aug],copper,0.692376,zinc,0.307624,none,0.0,augmented
Austria,1 euro,EUR,2000,2026,7.7437,23.2973,2.3701,0.0,bimetal,Euro standard specs [aug],unknown,1.0,none,0.0,none,0.0,augmented
Austria,2 euro,EUR,2003,2026,8.5768,25.6743,2.184,0.0,bimetal,Euro standard specs [aug],unknown,1.0,none,0.0,none,0.0,augmented
Belgium,1 cent,EUR,1997,2020,2.9426,16.2332,1.7149,0.0,copper,Euro standard specs [aug],unknown,1.0,none,0.0,none,0.0,augmented
Belgium,2 cent,EUR,1995,2024,3.9984,18.453,1.6118,0.0,copper,Euro standard specs [aug],unknown,1.0,none,0.0,none,0.0,augmented
Belgium,5 cent,EUR,1998,2021,2.911,21.3909,1.5308,0.0,copper,Euro standard specs [aug],unknown,1.0,none,0.0,none,0.0,augmented
Belgium,10 cent,EUR,1999,2022,4.2567,19.301,1.9703,0.0,gold,Euro standard specs [aug],copper,0.695156,zinc,0.304844,none,0.0,augmented
Belgium,20 cent,EUR,2003,2026,5.013,22.0471,2.1901,0.0,gold,Euro standard specs [aug],copper,0.70875,zinc,0.29125,none,0.0,augmented
Belgium,50 cent,EUR,2004,2026,8.4886,24.7126,2.4672,0.0,gold,Euro standard specs [aug],copper,0.689846,zinc,0.310154,none,0.0,augmented
Belgium,1 euro,EUR,2001,2024,7.5264,23.2035,2.3265,0.0,bimetal,Euro standard specs [aug],unknown,1.0,none,0.0,none,0.0,augmented
Belgium,2 euro,EUR,1998,2023,8.4059,25.389,2.1505,0.0,bimetal,Euro standard specs [aug],unknown,1.0,none,0.0,none,0.0,augmented
Cyprus,1 cent,EUR,2000,2023,3.0341,16.2238,1.6459,0.0,copper,Euro standard specs [aug],unknown,1.0,none,0.0,none,0.0,augmented
